[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Field(Oe),source(A),R(V),R(ohm)
3756103724.573000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103724.687000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103724.795000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103724.923000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.056000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.246000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.392000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.541000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.677000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.848000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103725.949000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.110000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.227000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.428000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.546000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.726000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.829000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103726.963000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.071000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.172000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.316000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.465000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.653000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.754000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103727.924000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.060000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.187000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.287000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.391000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.603000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.704000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103728.910000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.030000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.237000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.440000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.541000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.736000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103729.850000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.078000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.205000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.380000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.514000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.747000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103730.916000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.017000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.151000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.351000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.451000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.612000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.716000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103731.935000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.115000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.234000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.348000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.496000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.627000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.834000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103732.935000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.150000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.335000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.436000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.537000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.709000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.814000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103733.981000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.106000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.279000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.379000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.502000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.602000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.733000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103734.893000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.008000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.234000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.366000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.554000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.718000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.819000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103735.924000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.162000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.263000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.421000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.529000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.692000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.804000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103736.962000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.063000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.310000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.414000,295.003100,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.707000,295.003100,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.870000,295.003100,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103737.971000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.085000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.330000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.484000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.599000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.714000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.871000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103738.975000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.196000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.336000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.499000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.619000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.815000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103739.982000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.083000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.184000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.374000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.478000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.648000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.769000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103740.970000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.078000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.239000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.361000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.566000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.667000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.847000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103741.998000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.162000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.277000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.454000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.582000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.752000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103742.873000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.032000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.142000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.303000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.404000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.515000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.673000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.784000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103743.958000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.094000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.237000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.378000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.515000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.622000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.742000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103744.912000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.033000,295.003400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.282000,295.003400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.428000,295.003400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.529000,295.003400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.629000,295.003700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.809000,295.003700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103745.917000,295.003700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.118000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.280000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.469000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.617000,295.002800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.718000,295.002800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.819000,295.002800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103746.979000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.093000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.295000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.396000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.560000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.683000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.833000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103747.934000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.075000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.208000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.319000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.509000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.642000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.792000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103748.920000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.078000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.230000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.394000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.514000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.718000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.819000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103749.995000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.151000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.333000,295.002200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.479000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.689000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.790000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103750.929000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.099000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.315000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.468000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.616000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.747000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103751.911000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.100000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.201000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.303000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.486000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.587000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.825000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103752.999000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.100000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.214000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.469000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.608000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.708000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.810000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103753.998000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.099000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.284000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.441000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.628000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.814000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103754.915000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.016000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.154000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.292000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.495000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.598000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.765000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103755.910000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.072000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.173000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.333000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.441000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.611000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.712000,294.998100,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103756.844000,294.998100,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103757.070000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103757.211000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103757.316000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103757.417000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756103757.588000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
